;total_graz;total_mainz;total_chemnitz;total_basel;total_stuttgart;total_marburg;total_halle;total_wien;total_erfurt;rel_graz;rel_mainz;rel_chemnitz;rel_basel;rel_stuttgart;rel_marburg;rel_halle;rel_wien;rel_erfurt;total_A;total_S;total_G;rel_G;rel_A;rel_S
118544918;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118577166;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0
118570366;0;0;0;1;0;0;0;0;2;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.006230529595015576;0;1;2;0.0010384215991692627;0.0;0.0016051364365971107
133347931;0;0;0;0;0;0;2;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.004261363636363636;0.0;3;0;2;0.00025819777949909634;0.002130681818181818;0.0
118552465;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
1049654188;0;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0045871559633027525;0.0;0.0;0.0;0;0;2;0.0007645259938837921;0.0;0.0
115834087;2;0;0;0;0;0;0;2;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;4;0;0;0.0;0.0021347402597402597;0.0
118500422;0;0;0;0;6;0;0;0;0;0.0;0.0;0.0;0.0;0.00881057268722467;0.0;0.0;0.0;0.0;0;0;6;0.0014684287812041117;0.0;0.0
118515055;7;3;2;8;3;4;11;6;1;0.005;0.005555555555555556;0.015267175572519083;0.012841091492776886;0.004405286343612335;0.009174311926605505;0.008520526723470178;0.008522727272727272;0.003115264797507788;13;8;24;0.007673020153211741;0.0067613636363636365;0.012841091492776886
131967630;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
118504177;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
119104687;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
113749678;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0;0.0;0.0;0;2;0;0.0;0.0;0.0032102728731942215
115812482;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118623575;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118539507;0;0;0;0;0;0;0;4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;4;0;0;0.0;0.002840909090909091;0.0
118778277;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
115730001;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
118609475;0;0;0;1;2;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.002936857562408223;0.0;0.0;0.0;0.0;0;1;2;0.0004894762604013705;0.0;0.0016051364365971107
11855817X;2;1;0;2;2;0;3;4;0;0.0014285714285714286;0.001851851851851852;0.0;0.0032102728731942215;0.002936857562408223;0.0;0.0023237800154918666;0.005681818181818182;0.0;6;2;6;0.001185414904958657;0.003555194805194805;0.0032102728731942215
119033364;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
11862833X;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
116159464;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
11864291X;0;0;0;0;2;1;1;0;2;0.0;0.0;0.0;0.0;0.002936857562408223;0.0022935779816513763;0.000774593338497289;0.0;0.006230529595015576;0;0;6;0.0020392597462620776;0.0;0.0
118614649;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118664123;2;5;0;12;1;0;11;0;0;0.0014285714285714286;0.009259259259259259;0.0;0.019261637239165328;0.0014684287812041115;0.0;0.008520526723470178;0.0;0.0;2;12;17;0.0032080357939889247;0.0007142857142857143;0.019261637239165328
123553148;1;0;0;0;0;0;0;1;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;2;0;0;0.0;0.0010673701298701298;0.0
118911627;0;0;0;0;1;0;2;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.001549186676994578;0.0;0.0;0;0;3;0.0005029359096997816;0.0;0.0
115727795;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
1141710307;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0;0.0;0.0;0;2;0;0.0;0.0;0.0032102728731942215
128625732;0;0;0;0;0;0;0;7;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009943181818181818;0.0;7;0;0;0.0;0.004971590909090909;0.0
118542273;0;4;0;0;3;0;1;1;0;0.0;0.007407407407407408;0.0;0.0;0.004405286343612335;0.0;0.000774593338497289;0.0014204545454545455;0.0;1;0;8;0.002097881181586172;0.0007102272727272727;0.0
118543393;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118628852;3;0;0;0;0;0;1;2;0;0.002142857142857143;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.002840909090909091;0.0;5;0;1;0.00012909888974954817;0.002491883116883117;0.0
118553739;1;1;0;0;0;0;2;1;0;0.0007142857142857143;0.001851851851851852;0.0;0.0;0.0;0.0;0.001549186676994578;0.0014204545454545455;0.0;2;0;3;0.0005668397548077383;0.0010673701298701298;0.0
174332130;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
134228774;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
136201903;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118682261;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118803433;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118558323;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
120515016;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118610953;0;0;0;0;8;0;0;0;0;0.0;0.0;0.0;0.0;0.011747430249632892;0.0;0.0;0.0;0.0;0;0;8;0.001957905041605482;0.0;0.0
118529374;1;0;1;0;0;0;1;0;0;0.0007142857142857143;0.0;0.007633587786259542;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;1;0;2;0.001401363520792805;0.00035714285714285714;0.0
1082098876;0;0;0;0;1;0;2;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.001549186676994578;0.0;0.0;0;0;3;0.0005029359096997816;0.0;0.0
124256813;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
116055774;1;0;0;0;0;0;0;2;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;3;0;0;0.0;0.0017775974025974026;0.0
124185061;0;1;0;2;0;2;2;3;0;0.0;0.001851851851851852;0.0;0.0032102728731942215;0.0;0.0045871559633027525;0.001549186676994578;0.004261363636363636;0.0;3;2;5;0.0013313657486915306;0.002130681818181818;0.0032102728731942215
120021153;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
11850374X;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
1077889135;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118625152;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
118540963;0;0;0;6;0;1;0;2;0;0.0;0.0;0.0;0.009630818619582664;0.0;0.0022935779816513763;0.0;0.002840909090909091;0.0;2;6;1;0.00038226299694189603;0.0014204545454545455;0.009630818619582664
118597442;0;1;0;1;0;0;1;0;0;0.0;0.001851851851851852;0.0;0.0016051364365971107;0.0;0.0;0.000774593338497289;0.0;0.0;0;1;2;0.0004377408650581901;0.0;0.0016051364365971107
118535269;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118620444;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118512676;1;1;0;0;4;3;13;5;0;0.0007142857142857143;0.001851851851851852;0.0;0.0;0.005873715124816446;0.006880733944954129;0.010069713400464756;0.007102272727272727;0.0;6;0;21;0.004112669053681197;0.003908279220779221;0.0
118828983;1;0;0;0;0;0;0;2;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;3;0;0;0.0;0.0017775974025974026;0.0
131369180;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
119198037;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118599631;0;1;0;0;4;0;6;3;2;0.0;0.001851851851851852;0.0;0.0;0.005873715124816446;0.0;0.004647560030983733;0.004261363636363636;0.006230529595015576;3;0;13;0.0031006094337779344;0.002130681818181818;0.0
118702599;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
120453479;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118626167;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
1025555295;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
118765191;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
119170671;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003115264797507788;0;0;1;0.0005192107995846313;0.0;0.0
120023083;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
119216361;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
119535467;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118634666;0;0;0;0;2;0;7;2;0;0.0;0.0;0.0;0.0;0.002936857562408223;0.0;0.005422153369481022;0.002840909090909091;0.0;2;0;9;0.0013931684886482074;0.0014204545454545455;0.0
118605054;0;0;0;0;0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.000774593338497289;0.0;0.0;0;0;2;0.0005113618866914442;0.0;0.0
120819201;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118887203;0;0;0;1;0;0;1;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.000774593338497289;0.0;0.0;0;1;1;0.00012909888974954817;0.0;0.0016051364365971107
119074087;3;0;0;0;1;0;1;4;0;0.002142857142857143;0.0;0.0;0.0;0.0014684287812041115;0.0;0.000774593338497289;0.005681818181818182;0.0;7;0;2;0.00037383701995023343;0.003912337662337662;0.0
118527533;1;2;0;3;4;2;16;3;0;0.0007142857142857143;0.003703703703703704;0.0;0.004815409309791332;0.005873715124816446;0.0045871559633027525;0.012393493415956624;0.004261363636363636;0.0;4;3;24;0.004426344701296588;0.002487824675324675;0.004815409309791332
118520393;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118818651;6;0;4;0;2;2;6;0;0;0.004285714285714286;0.0;0.030534351145038167;0.0;0.002936857562408223;0.0045871559633027525;0.004647560030983733;0.0;0.0;6;0;14;0.0071176541169554785;0.002142857142857143;0.0
118585886;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
140372318;1;0;0;0;0;0;0;1;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;2;0;0;0.0;0.0010673701298701298;0.0
118505696;0;0;0;0;1;1;7;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0022935779816513763;0.005422153369481022;0.0;0.0;0;0;9;0.0015306933553894183;0.0;0.0
118525212;0;0;0;1;0;1;1;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0022935779816513763;0.000774593338497289;0.0;0.0;0;1;2;0.0005113618866914442;0.0;0.0016051364365971107
118535560;2;0;0;0;0;0;0;0;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0.0;0.0007142857142857143;0.0
118744895;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003115264797507788;0;0;1;0.0005192107995846313;0.0;0.0
120261197;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118789651;0;0;0;0;0;0;9;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.006971340046475601;0.0;0.0;0;0;9;0.0011618900077459335;0.0;0.0
118510649;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118548360;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118618121;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
105821098;3;0;0;0;0;1;0;0;0;0.002142857142857143;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;3;0;1;0.00038226299694189603;0.0010714285714285715;0.0
118559737;0;0;0;0;2;0;0;0;0;0.0;0.0;0.0;0.0;0.002936857562408223;0.0;0.0;0.0;0.0;0;0;2;0.0004894762604013705;0.0;0.0
122769899;0;0;0;0;0;1;4;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.003098373353989156;0.0;0.0;0;0;5;0.0008986585559400887;0.0;0.0
1075939410;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
123263034;0;0;0;0;2;0;0;0;0;0.0;0.0;0.0;0.0;0.002936857562408223;0.0;0.0;0.0;0.0;0;0;2;0.0004894762604013705;0.0;0.0
118024833;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
1013903897;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118527657;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118653830;2;0;0;0;1;0;0;2;0;0.0014285714285714286;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.002840909090909091;0.0;4;0;1;0.00024473813020068524;0.0021347402597402597;0.0
119001802;14;3;0;4;2;10;29;67;3;0.01;0.005555555555555556;0.0;0.006420545746388443;0.002936857562408223;0.022935779816513763;0.022463206816421378;0.09517045454545454;0.009345794392523364;81;4;47;0.010539532357237048;0.05258522727272727;0.006420545746388443
128622830;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118509861;12;2;0;12;8;3;10;29;2;0.008571428571428572;0.003703703703703704;0.0;0.019261637239165328;0.011747430249632892;0.006880733944954129;0.0077459333849728895;0.041193181818181816;0.006230529595015576;41;12;25;0.006051388479713198;0.024882305194805193;0.019261637239165328
12989432X;0;2;0;18;0;3;38;10;2;0.0;0.003703703703703704;0.0;0.028892455858747994;0.0;0.006880733944954129;0.02943454686289698;0.014204545454545454;0.006230529595015576;10;18;45;0.007708252351095065;0.007102272727272727;0.028892455858747994
124285392;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0;0.0;0.0;0;2;0;0.0;0.0;0.0032102728731942215
120085879;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118617036;0;1;0;0;0;3;2;1;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.006880733944954129;0.001549186676994578;0.0014204545454545455;0.0;1;0;6;0.0017136287456334263;0.0007102272727272727;0.0
118504185;0;0;0;2;0;0;3;0;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0023237800154918666;0.0;0.0;0;2;3;0.00038729666924864443;0.0;0.0032102728731942215
136158404;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
119234440;0;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0045871559633027525;0.0;0.0;0.0;0;0;2;0.0007645259938837921;0.0;0.0
118791141;0;0;0;1;0;0;2;1;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.001549186676994578;0.0014204545454545455;0.0;1;1;2;0.00025819777949909634;0.0007102272727272727;0.0016051364365971107
1154885844;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118630539;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
1243113154;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
118554387;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
11852321X;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
1027728154;2;0;0;0;0;0;0;0;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0.0;0.0007142857142857143;0.0
133629473;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
115820388;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
116255897;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
118529390;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118600044;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003115264797507788;0;0;1;0.0005192107995846313;0.0;0.0
123865166;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118563300;0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0014204545454545455;0.0;1;0;1;0.00012909888974954817;0.0007102272727272727;0.0
120013428;0;0;0;0;1;2;0;1;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0045871559633027525;0.0;0.0014204545454545455;0.0;1;0;3;0.0010092641240844775;0.0007102272727272727;0.0
115495894;0;0;0;0;0;1;3;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0023237800154918666;0.0;0.0;0;0;4;0.0007695596661905405;0.0;0.0
118508091;0;1;0;0;3;0;1;0;1;0.0;0.001851851851851852;0.0;0.0;0.004405286343612335;0.0;0.000774593338497289;0.0;0.003115264797507788;0;0;6;0.0016911660552448773;0.0;0.0
118558501;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
138324271;1;0;0;0;1;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;1;0;1;0.00024473813020068524;0.00035714285714285714;0.0
118820052;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
120931281;1;0;0;0;0;0;6;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.004647560030983733;0.0;0.0;1;0;6;0.0007745933384972889;0.00035714285714285714;0.0
118517600;0;0;0;5;0;0;0;0;0;0.0;0.0;0.0;0.008025682182985553;0.0;0.0;0.0;0.0;0.0;0;5;0;0.0;0.0;0.008025682182985553
118514245;0;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0045871559633027525;0.0;0.0;0.0;0;0;2;0.0007645259938837921;0.0;0.0
115696938;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118572628;0;1;0;1;1;0;6;0;0;0.0;0.001851851851851852;0.0;0.0016051364365971107;0.0014684287812041115;0.0;0.004647560030983733;0.0;0.0;0;1;8;0.001327973444006616;0.0;0.0016051364365971107
120532387;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
122982991;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
123309867;2;2;0;0;0;0;0;1;0;0.0014285714285714286;0.003703703703703704;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;3;0;2;0.0006172839506172839;0.0014245129870129871;0.0
120367882;1;0;0;0;0;0;0;2;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;3;0;0;0.0;0.0017775974025974026;0.0
136679013;1;1;0;0;1;0;2;0;1;0.0007142857142857143;0.001851851851851852;0.0;0.0;0.0014684287812041115;0.0;0.001549186676994578;0.0;0.003115264797507788;1;0;5;0.001330788684593055;0.00035714285714285714;0.0
11856319X;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
1125731184;0;1;0;0;0;0;0;1;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;1;0.00030864197530864197;0.0007102272727272727;0.0
118829742;2;0;0;2;0;0;3;1;1;0.0014285714285714286;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0023237800154918666;0.0014204545454545455;0.003115264797507788;3;2;4;0.0009065074688332757;0.0014245129870129871;0.0032102728731942215
115518568;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
119145146;3;0;0;0;0;0;0;0;0;0.002142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0;0;0.0;0.0010714285714285715;0.0
118518739;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
120694999;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118563076;4;9;4;35;13;13;62;20;9;0.002857142857142857;0.016666666666666666;0.030534351145038167;0.056179775280898875;0.01908957415565345;0.02981651376146789;0.048024786986831915;0.028409090909090908;0.028037383177570093;24;35;110;0.028694879315538033;0.015633116883116884;0.056179775280898875
